latitude,longitude,district,elevation,slope,aspect,month,rainfall_daily,rainfall_7day,ndvi,soil_moisture,distance_to_road,land_cover,landslide
23.3473,91.3691,Agartala,353.3,25.8,300.1,6,5.0,33.0,0.56,0.756,1428.4,forest,0
26.5206,92.3448,Tezpur,317.5,11.9,65.7,6,1.0,5.4,0.439,0.79,441.9,forest,0
23.7632,91.0247,Agartala,1156.8,32.1,271.7,5,4.9,35.6,0.674,0.193,3188.1,forest,0
26.1232,92.2456,Shillong,295.9,38.8,339.6,9,41.2,329.4,0.485,0.522,1880.6,agriculture,1
27.4989,95.1755,Dibrugarh,279.7,22.9,331.3,6,9.3,44.8,0.457,0.826,6099.9,forest,0
26.5844,94.2861,Jorhat,144.0,30.2,48.2,7,5.7,45.2,0.569,1.0,3240.1,forest,0
24.7546,93.9718,Imphal,2039.3,8.7,63.0,7,6.4,13.6,0.876,0.61,2683.6,forest,0
23.752,92.7942,Aizawl,2642.4,12.3,298.8,10,2.1,11.7,0.637,0.239,3965.6,bare,0
23.9593,91.343,Agartala,407.6,38.0,137.8,9,23.5,185.6,0.612,0.927,2907.1,agriculture,0
26.8029,94.481,Jorhat,130.8,11.3,332.1,7,11.2,51.7,0.664,1.0,2237.8,forest,0
27.034,93.9008,Itanagar,334.3,45.3,110.2,10,0.8,3.5,0.487,0.213,351.9,agriculture,0
26.4139,92.0574,Guwahati,2807.9,15.7,125.4,8,3.6,12.7,0.29,0.756,7232.9,forest,0
26.141,91.8507,Guwahati,1194.8,32.3,13.9,6,14.1,40.5,0.535,0.924,11428.7,forest,0
23.7273,92.3203,Aizawl,1192.9,33.3,194.0,6,16.3,74.5,0.48,0.648,1364.6,forest,0
23.7699,92.7256,Aizawl,1042.4,22.7,261.3,7,21.0,128.9,0.376,0.612,1343.9,water,1
23.7151,92.9181,Aizawl,608.7,17.5,193.3,5,0.6,2.8,0.634,0.198,1279.9,forest,0
23.6505,91.306,Agartala,1864.3,23.1,226.8,1,1.5,5.2,0.648,0.196,4451.2,bare,0
23.2804,92.7494,Aizawl,181.6,14.2,314.9,7,12.2,83.0,0.489,0.822,5025.0,urban,0
23.5237,91.355,Agartala,876.2,28.4,286.7,2,0.8,2.9,0.474,0.17,1576.2,forest,0
25.1955,94.2363,Imphal,1440.1,5.7,259.3,6,2.3,11.0,0.73,0.811,1365.9,water,0
26.5933,92.9828,Tezpur,214.0,23.6,56.4,7,7.4,47.0,0.759,0.829,2093.3,agriculture,0
27.7301,95.2206,Dibrugarh,2747.0,13.5,106.3,6,49.9,295.2,0.499,0.962,1253.2,urban,0
25.4873,93.9695,Kohima,316.9,13.3,234.9,10,4.2,15.5,0.452,0.271,2407.3,agriculture,0
25.3033,92.0979,Dawki,1194.6,27.1,160.6,10,1.9,6.0,0.458,0.187,3002.6,water,0
23.6636,92.7605,Aizawl,491.1,9.8,34.0,7,75.9,406.8,0.516,0.662,1247.5,agriculture,0
26.7519,94.1861,Jorhat,1098.7,20.3,68.0,5,1.1,6.4,0.682,0.141,3256.2,forest,0
23.7974,91.5989,Agartala,1486.7,24.0,348.8,7,40.6,245.7,0.663,0.736,847.7,forest,0
23.9188,91.1464,Agartala,557.4,43.8,298.0,6,6.4,29.5,0.263,0.741,47.0,forest,0
25.6816,89.9179,Tura,278.4,27.6,28.4,11,8.3,62.9,0.651,0.242,1715.1,agriculture,0
23.3214,92.7774,Aizawl,927.3,17.0,185.1,3,0.1,0.8,0.495,0.164,0.5,forest,0
24.7027,94.2514,Imphal,795.7,15.1,71.3,4,5.8,15.5,0.54,0.213,546.3,forest,0
27.2961,93.6357,Itanagar,532.0,23.6,26.9,6,8.3,39.6,0.757,0.85,3714.9,forest,0
23.6923,91.2011,Agartala,1224.5,25.1,230.8,8,9.6,71.4,0.593,1.0,629.7,forest,1
26.4652,92.853,Tezpur,1286.4,22.6,37.9,6,16.8,91.6,0.566,0.562,3697.8,water,0
25.2466,93.9924,Imphal,368.8,13.9,307.0,8,15.5,80.0,0.544,0.971,651.8,agriculture,0
26.9224,93.813,Itanagar,128.1,14.0,229.7,7,12.6,62.9,0.38,0.585,6104.0,forest,0
25.3995,93.8956,Kohima,330.1,14.2,103.6,7,4.1,10.8,0.615,0.912,16188.8,forest,0
23.7893,92.5111,Aizawl,733.2,25.2,306.2,5,2.0,11.5,0.422,0.117,2165.5,forest,0
25.7581,91.907,Guwahati,550.9,23.0,182.6,10,0.2,1.2,0.543,0.152,3593.6,agriculture,0
26.9858,94.3416,Jorhat,1462.8,18.5,51.2,5,0.0,0.2,0.601,0.245,675.2,agriculture,0
23.6493,92.9044,Aizawl,744.7,30.0,185.2,2,0.3,1.8,0.712,0.246,3830.6,urban,0
27.0736,93.4613,Itanagar,948.0,22.0,229.7,7,5.2,39.6,0.674,0.597,7588.1,urban,0
26.7728,93.3253,Tezpur,617.5,12.1,56.8,8,12.9,82.9,0.558,0.705,2432.0,agriculture,0
23.5787,92.541,Aizawl,1596.3,21.5,346.2,7,25.1,120.2,0.328,0.683,440.4,forest,0
25.3063,90.069,Tura,2626.5,28.3,235.5,6,14.0,70.4,0.417,0.78,2896.4,agriculture,1
25.869,90.2056,Tura,471.3,38.8,7.0,8,10.0,47.7,0.598,0.867,665.8,agriculture,1
24.6864,93.9918,Imphal,557.6,12.9,336.7,7,79.2,180.5,0.432,0.889,3954.1,forest,1
26.043,91.808,Guwahati,815.0,13.1,13.3,4,2.6,18.5,0.368,0.228,518.6,forest,0
25.459,92.3957,Shillong,556.7,32.2,118.3,5,0.1,0.4,0.73,0.168,7978.8,bare,0
25.2923,91.7026,Dawki,168.3,15.1,7.0,5,0.2,1.0,0.366,0.174,5141.1,forest,0
26.8557,93.7741,Itanagar,375.8,33.9,354.0,6,15.7,99.3,0.68,1.0,1116.7,agriculture,0
25.6188,90.05,Tura,490.0,21.6,235.9,8,10.1,62.1,0.507,0.684,2254.2,forest,0
24.5345,93.7475,Imphal,1195.5,21.4,187.8,6,8.9,40.7,0.72,0.785,2937.7,forest,0
25.3766,91.9011,Shillong,483.1,13.3,150.3,1,0.2,0.8,0.476,0.164,4660.9,forest,0
25.6841,94.2462,Kohima,601.9,18.8,153.3,7,35.6,172.4,0.47,0.796,790.9,water,1
26.9681,92.845,Tezpur,434.7,36.2,67.2,4,2.6,19.1,0.701,0.249,4394.4,urban,1
26.8113,92.6286,Tezpur,508.3,14.7,143.6,6,0.1,0.5,0.657,0.634,142.7,bare,0
25.6028,94.0511,Kohima,178.9,17.2,271.6,4,4.7,19.9,0.617,0.227,803.7,water,0
25.5823,92.0439,Shillong,121.8,31.8,194.6,10,1.6,8.6,0.553,0.187,1203.8,forest,0
24.9233,92.0763,Dawki,292.2,31.2,307.8,1,5.6,28.5,0.473,0.258,41.3,forest,0
26.5201,91.7527,Guwahati,275.7,20.5,276.8,4,0.8,5.0,0.691,0.148,4226.8,agriculture,0
25.7816,91.5488,Guwahati,207.2,21.4,151.2,8,14.9,29.7,0.561,0.639,5095.3,forest,0
25.2876,91.9242,Dawki,736.6,21.3,251.9,5,2.1,5.9,0.509,0.28,8314.7,forest,0
26.6218,94.2382,Jorhat,2193.0,21.6,358.8,4,3.7,21.9,0.597,0.218,7226.0,forest,1
25.4733,90.1491,Tura,463.4,18.5,83.1,5,0.8,3.2,0.334,0.213,5564.5,forest,0
25.7284,91.8317,Shillong,460.8,35.4,8.5,8,6.2,30.7,0.591,0.892,3306.0,agriculture,0
24.9684,91.7623,Dawki,178.3,15.8,176.3,7,0.9,2.6,0.723,0.42,61.0,forest,0
24.9977,93.8397,Imphal,1002.1,22.9,30.7,6,13.8,102.1,0.889,0.348,4985.6,forest,0
25.7556,90.188,Tura,676.2,18.8,152.6,4,2.7,5.9,0.45,0.225,320.7,forest,0
26.019,91.5729,Guwahati,291.8,25.5,324.1,7,12.4,90.6,0.377,0.831,9697.4,forest,0
27.5007,94.3831,Dibrugarh,341.5,27.6,174.2,7,17.6,35.6,0.882,0.708,1740.5,forest,1
27.127,93.7039,Itanagar,749.2,1.3,63.1,5,1.6,6.6,0.365,0.162,34.1,forest,0
25.9177,91.607,Guwahati,557.3,18.2,37.7,7,3.9,24.7,0.721,0.722,248.6,forest,0
23.8229,91.6463,Agartala,1760.5,31.1,142.1,7,22.5,148.9,0.624,0.4,750.2,agriculture,0
24.989,92.4316,Shillong,514.0,14.8,213.4,7,27.6,167.1,0.575,0.591,233.7,agriculture,1
26.8831,93.0303,Tezpur,1531.1,41.1,322.0,8,23.5,87.0,0.423,0.872,2228.0,agriculture,1
24.9255,92.2275,Dawki,2972.3,8.8,222.3,4,0.4,1.4,0.701,0.29,145.3,agriculture,0
23.8573,91.3154,Agartala,273.6,23.0,345.8,7,9.1,64.6,0.833,0.661,1299.1,agriculture,0
27.1679,93.6839,Itanagar,248.8,10.7,283.6,6,4.3,9.1,0.596,0.781,7878.5,forest,0
23.6776,91.19,Agartala,273.0,7.6,275.7,8,9.7,38.9,0.688,0.99,7309.3,forest,0
27.5898,94.9461,Dibrugarh,206.4,20.9,217.6,8,1.8,5.0,0.618,0.647,420.1,agriculture,0
25.7039,91.8988,Shillong,1408.0,25.5,49.1,6,10.4,63.3,0.554,0.613,3487.5,forest,0
25.8512,94.0113,Kohima,1844.0,5.0,303.0,12,4.8,10.2,0.708,0.205,8612.6,water,0
26.7716,94.4459,Jorhat,1116.1,13.2,56.9,7,27.0,97.6,0.477,0.695,123.8,forest,0
23.9339,92.6497,Aizawl,756.2,25.1,306.0,7,19.8,119.8,0.511,0.953,4499.2,forest,0
26.3607,91.8256,Guwahati,2838.9,35.4,160.7,5,1.5,5.6,0.834,0.171,2256.0,forest,1
24.7811,94.2891,Imphal,5295.5,35.4,248.6,4,2.0,12.5,0.603,0.256,429.6,agriculture,0
26.993,92.9916,Tezpur,166.7,16.2,64.3,9,1.8,10.0,0.545,0.241,1574.8,forest,0
26.9265,93.7837,Itanagar,248.5,24.5,114.0,8,0.7,2.3,0.34,0.675,1471.9,water,0
23.974,91.8329,Agartala,3036.6,22.6,176.2,7,17.5,38.9,0.6,0.411,1409.3,agriculture,0
23.7153,92.4588,Aizawl,1153.9,34.9,220.7,4,4.3,21.9,0.879,0.245,4161.3,forest,1
25.8984,91.9827,Dawki,1921.8,27.4,3.4,5,1.7,11.7,0.543,0.229,4969.7,forest,0
25.7691,90.2629,Tura,215.6,51.1,240.1,7,11.9,60.5,0.275,0.544,758.4,agriculture,0
24.6931,94.1964,Imphal,607.7,25.9,30.8,5,0.8,6.5,0.8,0.164,178.3,urban,0
25.9464,93.7491,Kohima,160.7,19.0,117.7,6,18.4,114.0,0.735,0.805,1284.4,forest,0
25.7852,92.1957,Shillong,1290.9,15.5,190.1,8,2.0,8.3,0.599,0.492,3336.6,bare,0
25.2583,92.2058,Dawki,769.7,43.8,185.0,1,1.6,9.1,0.236,0.249,1006.0,forest,1
23.7593,91.1492,Agartala,1277.2,7.4,359.7,10,3.8,24.6,0.538,0.224,1616.2,agriculture,0
23.5389,92.5343,Aizawl,566.6,18.8,12.4,7,66.5,211.2,0.861,0.865,3247.3,urban,1
23.5626,90.7984,Agartala,999.5,26.1,32.3,8,7.4,52.1,0.616,0.585,658.7,water,0
25.9848,94.0728,Kohima,312.0,17.4,166.1,7,4.6,14.1,0.602,0.437,2845.5,agriculture,0
23.9068,92.6627,Aizawl,450.3,6.9,259.3,9,22.5,77.6,0.785,0.881,815.6,water,0
23.7756,92.8367,Aizawl,1024.6,13.6,100.4,4,1.0,5.6,0.514,0.236,37.6,agriculture,0
27.064,93.5397,Itanagar,176.5,13.8,44.8,8,48.8,154.2,0.461,0.609,4138.6,agriculture,0
24.6758,93.8368,Imphal,385.5,39.1,199.1,5,1.3,4.1,0.661,0.23,3030.9,bare,0
25.5799,90.0268,Tura,604.3,6.8,99.1,5,4.8,30.6,0.891,0.231,4407.8,agriculture,0
26.5406,92.9537,Tezpur,1144.2,23.9,50.7,11,7.0,37.0,0.737,0.243,6979.9,forest,0
23.8376,92.637,Aizawl,729.2,27.7,308.2,7,14.7,104.8,0.639,0.954,47.9,forest,0
23.3514,92.853,Aizawl,218.2,46.4,2.6,6,9.6,29.1,0.368,0.515,5152.9,water,0
26.5987,94.2515,Jorhat,869.8,17.2,313.9,4,0.6,2.3,0.827,0.257,1999.1,water,0
27.7307,94.9238,Dibrugarh,112.6,30.9,233.1,10,1.0,7.3,0.627,0.239,2524.7,forest,0
25.6358,91.8327,Shillong,6782.6,18.5,53.8,4,9.2,56.6,0.815,0.139,18880.8,bare,0
26.4573,94.257,Jorhat,4549.7,15.9,107.2,8,36.6,210.3,0.781,1.0,1975.9,forest,1
25.1059,92.0403,Dawki,1352.7,30.9,324.6,5,1.4,4.0,0.736,0.174,3497.8,water,0
25.5558,91.5493,Shillong,499.6,40.8,322.7,8,16.8,114.9,0.348,0.74,6504.8,forest,0
26.2568,91.5033,Guwahati,6695.8,35.1,9.6,3,1.2,8.2,0.619,0.277,2809.2,forest,0
24.7491,93.8225,Imphal,734.3,9.8,16.5,8,28.0,174.0,0.686,0.376,644.7,agriculture,0
25.399,94.0054,Kohima,680.2,31.9,153.3,1,2.1,11.9,0.572,0.225,7452.3,forest,0
25.6344,90.3284,Tura,462.6,25.5,186.7,8,12.0,64.2,0.542,0.276,5396.5,urban,0
27.6486,94.909,Dibrugarh,317.5,31.5,213.8,10,9.0,63.5,0.587,0.203,11503.0,agriculture,0
26.4488,92.9315,Tezpur,1111.7,42.4,211.0,6,5.3,21.5,0.37,0.778,2113.5,agriculture,1
23.7034,92.8607,Aizawl,1353.9,33.8,263.3,1,3.3,9.5,0.608,0.248,8145.2,agriculture,0
24.9621,93.9467,Imphal,210.0,8.5,358.9,5,0.5,2.8,0.687,0.24,2113.6,urban,0
27.2055,93.3895,Itanagar,309.8,11.8,123.6,3,0.4,1.0,0.95,0.247,3953.2,water,0
26.0312,91.5927,Guwahati,450.6,32.2,160.8,10,1.1,4.7,0.363,0.295,4733.6,agriculture,1
23.9841,92.7117,Aizawl,1311.2,14.0,325.7,12,0.7,3.2,0.548,0.209,4198.6,forest,0
24.5748,94.0397,Imphal,1107.4,14.4,262.4,6,1.6,6.9,0.706,0.877,1346.1,bare,0
27.2602,94.93,Dibrugarh,439.9,44.3,286.4,5,1.9,4.0,0.333,0.188,257.8,forest,0
25.6635,94.2814,Kohima,1893.0,31.4,95.0,5,4.9,14.5,0.58,0.264,2954.6,agriculture,0
23.7043,91.3137,Agartala,367.1,3.7,325.5,6,11.2,22.6,0.583,0.876,2352.7,forest,0
26.0308,93.0284,Tezpur,783.7,21.8,338.1,6,17.1,41.2,0.56,0.517,435.7,forest,0
27.4993,94.7786,Dibrugarh,323.4,3.5,6.1,8,31.8,210.1,0.888,0.989,1543.9,forest,1
25.7239,94.2253,Kohima,403.9,21.4,226.8,12,0.9,2.8,0.591,0.218,1569.6,forest,0
25.3368,91.7362,Shillong,2567.6,20.9,36.4,9,11.9,66.8,0.521,0.607,1005.4,agriculture,0
25.4654,92.0897,Shillong,481.5,5.0,62.5,7,21.6,53.0,0.549,0.778,81.8,forest,0
25.3916,92.2017,Dawki,1344.1,16.3,191.6,10,0.1,0.4,0.653,0.177,1526.0,forest,0
25.2418,91.8565,Dawki,712.7,23.0,231.7,4,4.1,13.3,0.676,0.267,2198.1,agriculture,0
25.6043,94.2849,Kohima,616.0,29.3,334.8,5,1.2,4.2,0.359,0.242,1205.4,water,0
25.2192,91.6821,Dawki,755.7,14.2,24.1,6,5.2,21.6,0.526,0.964,3995.5,forest,0
25.3115,91.9907,Shillong,5453.8,25.5,34.4,8,5.0,26.4,0.712,0.357,5892.7,forest,0
27.7998,94.8823,Dibrugarh,498.2,21.0,184.4,4,0.5,2.7,0.606,0.267,2042.4,forest,0
26.8615,92.8522,Tezpur,138.7,21.4,14.1,9,15.6,108.4,0.642,0.848,31.8,forest,0
27.495,94.8306,Dibrugarh,197.9,32.7,88.2,8,1.9,11.6,0.743,1.0,188.4,forest,1
25.2866,92.0945,Dawki,905.4,31.3,130.6,8,0.5,3.5,0.546,0.677,1774.6,forest,1
24.9404,94.2576,Imphal,1136.3,25.5,95.1,6,7.5,24.1,0.761,0.828,4560.9,agriculture,0
24.105,91.3126,Agartala,573.5,19.2,279.0,10,1.0,7.8,0.51,0.236,1161.5,forest,0
25.6176,90.2028,Tura,284.0,24.5,335.9,5,3.5,17.8,0.62,0.224,2159.3,forest,0
23.703,91.2401,Agartala,639.5,35.9,155.3,11,10.4,23.2,0.466,0.223,2998.9,urban,1
23.4583,92.8186,Aizawl,257.9,36.9,88.4,6,10.3,36.1,0.872,0.653,0.5,agriculture,1
23.8011,92.6983,Aizawl,1272.2,26.8,142.0,8,5.6,29.0,0.619,0.695,4876.5,forest,0
25.3511,91.9871,Dawki,1339.7,32.0,96.4,10,1.2,3.4,0.769,0.245,3441.4,forest,0
24.6441,94.1382,Imphal,125.7,13.8,248.9,2,0.6,3.5,0.476,0.21,11558.6,forest,0
26.4571,94.2016,Jorhat,870.4,20.2,178.5,6,3.6,15.3,0.64,1.0,6794.9,agriculture,0
25.1699,89.8794,Tura,796.6,36.2,43.1,10,8.6,30.4,0.765,0.168,1480.9,forest,0
25.5022,92.0233,Shillong,659.6,16.4,309.9,6,60.2,445.3,0.413,0.962,6505.3,agriculture,1
25.6493,92.0146,Shillong,902.5,19.2,49.1,7,6.2,25.4,0.636,0.769,3236.0,agriculture,0
26.1761,91.5077,Guwahati,837.4,43.2,297.8,11,0.6,4.4,0.454,0.138,3527.6,forest,0
25.586,89.91,Tura,728.0,25.1,166.5,6,0.2,0.5,0.547,0.57,1301.9,urban,0
25.5774,93.6676,Kohima,394.4,22.7,118.3,8,27.2,79.6,0.819,1.0,3177.6,agriculture,0
26.8149,93.0298,Tezpur,270.2,10.5,343.6,4,5.2,36.1,0.427,0.204,12084.9,agriculture,0
27.0882,93.6779,Itanagar,342.4,9.9,314.4,6,13.6,80.9,0.619,0.918,6530.8,forest,1
26.3361,94.2256,Jorhat,343.4,22.6,207.1,6,4.5,36.3,0.556,0.711,3740.8,forest,0
26.7144,92.9812,Tezpur,827.5,28.0,150.3,9,2.1,5.8,0.445,0.991,1078.5,agriculture,0
25.2648,91.8495,Shillong,652.0,9.7,201.0,8,3.6,13.6,0.583,0.599,170.6,agriculture,0
26.467,93.9668,Jorhat,634.8,28.0,347.0,1,3.4,25.0,0.804,0.254,2658.6,forest,0
25.4068,91.6786,Dawki,774.4,49.1,321.0,7,26.0,132.2,0.495,0.678,3734.0,bare,0
25.4033,91.7261,Shillong,1149.9,23.3,224.6,6,18.8,76.3,0.439,0.805,1848.5,bare,1
26.9862,92.6811,Tezpur,456.8,5.8,292.5,8,0.9,4.5,0.539,0.939,3234.5,forest,0
23.5449,91.0525,Agartala,1072.3,23.1,11.6,11,1.6,5.7,0.565,0.179,1658.4,agriculture,0
26.793,92.8146,Tezpur,1129.3,30.8,109.5,7,20.6,110.2,0.835,0.888,11470.3,water,1
25.4976,90.3899,Tura,928.2,18.6,35.1,7,0.2,1.7,0.433,0.682,4089.0,water,0
26.4363,92.5244,Tezpur,1036.1,17.1,310.9,3,9.2,28.7,0.598,0.176,10084.6,forest,0
27.3319,95.0393,Dibrugarh,1245.5,35.0,250.3,6,43.4,211.7,0.479,0.892,776.3,agriculture,0
24.6323,93.7622,Imphal,790.2,38.7,58.0,9,18.1,45.8,0.582,0.783,1121.3,urban,0
25.7007,91.998,Shillong,666.6,10.8,339.8,5,2.3,8.9,0.59,0.279,3660.0,bare,0
24.9204,94.055,Imphal,917.3,41.1,22.6,10,2.4,11.9,0.644,0.225,10732.2,forest,0
25.8572,93.9288,Kohima,435.2,21.3,15.3,9,1.2,3.2,0.731,0.958,2352.6,forest,0
26.1332,91.7306,Guwahati,460.7,30.4,189.3,7,79.0,171.7,0.604,0.866,2709.6,forest,0
23.7271,92.5444,Aizawl,2040.8,24.8,323.8,6,31.3,68.9,0.531,0.971,5937.3,agriculture,0
24.9154,91.8107,Dawki,505.3,24.3,24.6,7,7.5,22.8,0.524,0.528,3638.4,bare,0
26.6566,92.5759,Tezpur,275.2,28.5,191.5,8,2.9,7.6,0.403,0.819,1665.9,agriculture,1
24.151,91.1054,Agartala,242.7,47.6,198.4,4,5.0,12.6,0.468,0.252,683.8,forest,0
23.9666,91.1022,Agartala,427.0,14.8,81.5,5,4.6,35.6,0.512,0.235,528.7,urban,0
26.6404,92.9671,Tezpur,284.7,17.3,144.4,4,8.5,31.5,0.668,0.175,4972.5,forest,0
25.5163,94.321,Kohima,710.0,14.1,10.9,4,2.1,7.0,0.653,0.293,3041.5,forest,0
25.5128,91.4972,Shillong,713.2,9.7,146.1,5,1.2,8.8,0.656,0.26,303.2,bare,0
26.8493,94.6101,Jorhat,768.2,36.3,141.0,1,10.4,54.2,0.76,0.17,1655.7,water,0
23.7273,91.4049,Agartala,1098.4,43.3,39.4,6,18.9,72.1,0.5,0.764,1866.8,agriculture,0
25.3194,90.3092,Tura,1308.8,24.9,277.4,9,20.0,109.3,0.66,0.386,2281.9,agriculture,0
27.1656,94.723,Dibrugarh,965.7,41.2,222.9,2,6.1,43.1,0.56,0.202,569.0,forest,0
23.7119,92.6944,Aizawl,1215.2,5.4,136.5,9,6.3,21.4,0.817,0.982,6467.9,agriculture,0
23.6867,91.5473,Agartala,2219.7,35.4,30.9,5,2.0,14.1,0.559,0.269,5593.3,forest,0
23.7924,91.4211,Agartala,871.6,39.9,349.3,4,0.8,5.1,0.616,0.169,1455.5,forest,0
27.0729,94.3353,Jorhat,722.7,26.3,171.3,8,10.0,53.3,0.508,0.812,1195.1,forest,0
26.6738,94.5268,Jorhat,656.4,25.5,347.7,8,22.9,63.3,0.494,0.558,1733.4,forest,0
25.6246,90.1699,Tura,961.3,22.5,42.4,4,1.2,6.8,0.545,0.228,1333.4,urban,0
25.9664,90.3205,Tura,723.9,21.4,221.1,7,34.1,174.5,0.651,0.601,2633.1,forest,0
26.8991,92.6576,Tezpur,1475.0,18.6,212.6,9,0.7,4.5,0.447,0.697,4852.8,forest,0
25.4396,90.3374,Tura,1410.1,40.6,345.2,1,0.8,3.2,0.41,0.163,142.5,forest,0
25.5782,91.805,Shillong,933.1,3.9,295.4,8,56.1,265.5,0.626,0.8,3994.7,agriculture,0
27.4389,93.4529,Itanagar,746.4,22.1,240.5,9,2.7,19.9,0.634,0.895,3261.5,agriculture,0
23.7331,91.5255,Agartala,976.3,14.3,342.8,8,6.4,24.4,0.566,0.596,2332.0,water,0
26.1087,91.7101,Guwahati,413.6,34.1,118.8,1,4.9,38.1,0.537,0.217,6653.1,forest,0
23.6449,92.9135,Aizawl,1015.9,11.2,342.6,6,8.6,52.1,0.824,0.76,39.5,forest,0
23.8493,91.0513,Agartala,278.7,21.6,128.6,11,2.3,4.9,0.613,0.22,348.9,urban,0
25.0746,92.0977,Dawki,1031.1,20.5,260.2,9,18.5,101.3,0.742,0.864,3993.4,agriculture,0
27.2657,93.8064,Itanagar,958.8,24.0,250.3,8,32.9,121.4,0.701,0.961,1757.0,agriculture,0
26.8174,94.141,Jorhat,786.8,20.9,166.3,8,0.2,0.6,0.542,0.944,96.5,agriculture,0
23.6285,92.3552,Aizawl,2062.7,32.5,78.1,7,20.7,43.0,0.585,0.9,8016.7,forest,0
23.7524,92.625,Aizawl,303.0,9.6,285.0,6,17.7,116.4,0.317,0.792,5655.1,forest,0
26.8319,92.7765,Tezpur,991.3,17.4,1.0,7,4.2,24.3,0.725,0.691,1807.7,agriculture,0
26.9731,93.9763,Itanagar,703.4,19.2,200.0,9,7.0,53.5,0.781,0.58,1236.3,urban,0
27.3892,94.9347,Dibrugarh,1733.6,7.5,177.4,6,14.3,85.1,0.767,0.63,1964.3,forest,0
25.0573,92.2678,Dawki,643.7,8.3,356.7,6,8.7,32.5,0.616,0.5,446.5,water,0
23.7002,92.6346,Aizawl,1632.6,30.6,46.7,8,10.7,64.9,0.836,0.83,563.4,agriculture,1
24.9722,94.2427,Imphal,194.9,12.4,302.9,10,7.3,48.1,0.537,0.201,771.2,urban,0
27.2365,93.443,Itanagar,1207.6,22.6,112.2,12,0.2,1.2,0.496,0.212,5018.4,agriculture,0
26.6654,94.056,Jorhat,1712.2,14.1,147.4,7,21.8,160.0,0.43,1.0,12708.7,urban,0
25.2297,91.8985,Dawki,373.2,30.0,358.8,6,11.2,30.2,0.615,1.0,488.0,agriculture,0
25.011,91.9824,Dawki,1799.2,13.9,265.5,9,3.6,10.5,0.551,0.883,3289.2,agriculture,0
27.1838,94.766,Dibrugarh,336.9,24.0,20.0,5,3.9,22.1,0.565,0.279,5342.5,agriculture,0
24.8021,94.013,Imphal,319.7,31.0,179.9,4,0.8,5.2,0.733,0.256,1632.6,urban,0
25.8631,92.2193,Shillong,166.7,10.1,228.6,10,5.0,16.7,0.603,0.185,3157.7,agriculture,0
24.9781,93.9886,Imphal,138.7,33.8,174.0,6,8.3,27.0,0.646,0.734,408.8,agriculture,0
26.6467,92.6755,Tezpur,1526.2,16.9,38.1,5,4.6,23.1,0.427,0.207,1875.3,forest,1
25.3744,91.6046,Dawki,458.9,26.2,305.3,5,3.3,14.8,0.595,0.268,1350.4,water,0
26.7931,93.7778,Itanagar,1018.6,12.6,46.0,2,0.4,3.2,0.712,0.257,467.5,water,0
27.466,94.9225,Dibrugarh,400.0,25.2,251.0,1,0.4,1.8,0.499,0.233,317.4,forest,0
26.9949,94.1034,Jorhat,1791.7,43.0,26.3,6,7.8,38.9,0.34,0.807,1766.1,bare,1
24.0987,91.616,Agartala,444.6,29.8,47.3,8,43.0,171.5,0.83,0.647,123.5,bare,0
25.9927,91.6554,Guwahati,546.2,19.8,11.3,4,2.7,6.4,0.695,0.241,9962.7,urban,0
26.634,94.2523,Jorhat,754.7,15.7,90.1,4,1.5,11.6,0.71,0.263,1982.4,agriculture,0
27.0115,94.304,Jorhat,1410.9,13.8,341.1,7,6.1,24.8,0.668,0.639,559.7,bare,0
27.1977,93.4851,Itanagar,500.6,39.8,132.0,7,3.8,8.6,0.677,1.0,1993.8,bare,0
27.0992,93.8677,Itanagar,1686.8,34.2,327.4,7,10.7,69.6,0.864,0.59,161.0,forest,0
26.918,92.4692,Tezpur,490.2,14.7,273.3,4,3.3,18.7,0.567,0.285,1575.9,bare,0
27.0444,94.2042,Jorhat,260.7,14.4,155.5,10,0.1,0.5,0.747,0.242,10927.4,agriculture,0
23.9233,92.5605,Aizawl,381.9,21.3,80.7,7,29.2,214.7,0.582,0.595,6050.9,water,0
26.7845,93.2781,Itanagar,2271.1,12.9,32.6,3,1.6,4.8,0.745,0.194,473.2,urban,0
25.0062,93.756,Imphal,404.3,30.4,20.9,6,24.6,111.1,0.899,0.521,1100.4,water,0
25.783,92.0029,Shillong,467.7,23.1,122.3,10,1.2,8.2,0.331,0.14,26.0,forest,0
27.4373,94.3926,Dibrugarh,247.0,11.8,186.1,7,5.4,14.1,0.448,0.526,4704.4,forest,0
27.8686,94.9887,Dibrugarh,788.2,14.2,141.8,9,39.3,106.0,0.734,0.542,756.3,agriculture,0
23.673,92.4351,Aizawl,1380.0,23.2,227.2,8,16.4,95.7,0.131,0.557,4347.0,urban,0
25.745,93.9802,Kohima,145.1,11.2,66.8,7,8.9,67.2,0.781,0.974,2476.5,agriculture,0
27.625,94.8166,Dibrugarh,183.0,23.5,57.5,10,1.6,11.4,0.743,0.23,1292.7,forest,0
25.8593,91.9032,Guwahati,1179.3,15.9,220.0,6,12.5,99.2,0.53,0.795,3368.2,water,0
23.7781,91.1249,Agartala,664.9,11.8,51.9,6,1.6,5.8,0.54,0.997,5751.6,forest,0
27.1163,93.635,Itanagar,404.4,33.2,194.2,7,29.3,141.2,0.54,0.855,4955.9,agriculture,0
